,Date_,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
622,2024-06-26,448.71966552734375,450.1487114593878,444.7798707523325,445.5837053034348,16507000
623,2024-06-27,449.4044494628906,452.6991961641024,448.3326497960473,448.73953390240615,14806300
624,2024-06-28,443.5493469238281,451.9151991305475,443.0134470896372,449.6227774267188,28362300
625,2024-07-01,453.25494384765625,453.8900586076205,442.2691635673188,445.2463378252715,17662800
626,2024-07-02,455.7855224609375,456.0931613731061,449.6624541774822,449.7517960549086,13979800
627,2024-07-03,457.26416015625,457.5122579984809,454.39616484845857,454.70380374999445,9932800
628,2024-07-05,464.0024719238281,464.7864695275555,455.47783432563756,456.11294900666536,16000300
629,2024-07-08,462.69256591796875,464.14147919648303,460.92611040198074,463.0002048353039,12962300
630,2024-07-09,456.04351806640625,463.7742246843102,454.5152269456782,463.4467488725584,17207200
631,2024-07-10,462.7024841308594,462.91087784219644,455.36869724486377,457.71075666628917,18196100
632,2024-07-11,451.2403564453125,461.24364787201716,448.1142994819232,459.4573555661208,23111200
633,2024-07-12,450.09912109375,452.8877385900335,447.2211920029864,450.87318519796065,16324300
634,2024-07-15,450.5060119628906,453.7809219031339,447.99526281806254,449.851029974842,14429400
635,2024-07-16,446.09979248046875,450.84342238707205,443.26156747821994,450.764044396858,17175700
636,2024-07-17,440.1454162597656,441.46531376189114,435.8384412822571,439.22249954002416,21778000
637,2024-07-18,437.0193786621094,441.2668124744543,431.0948010273652,440.95917357547034,20794800
638,2024-07-19,433.7841796875,437.7835460054657,428.7130742947466,429.80471086507333,20940400
639,2024-07-22,439.5698547363281,441.2172281155517,435.5705185548157,438.4286106688719,15808800
640,2024-07-23,441.4653015136719,444.9783753997072,439.7286166377608,440.5225176097392,13107100
641,2024-07-24,425.63665771484375,438.12095826115956,424.3366274271562,437.0987963490377,26805800
642,2024-07-25,415.216552734375,426.52980855641556,414.3333401430881,425.5374171635106,29943800
643,2024-07-26,422.0342712402344,425.6565240052853,414.0951402007918,415.0180872010169,23583800
644,2024-07-29,423.4831848144531,428.86192913835873,421.4686315229256,428.29625878283395,15125800
645,2024-07-30,419.7021789550781,425.7855127211385,414.18445497765873,424.4656455012434,32687600
646,2024-07-31,415.16693115234375,418.5708262456948,409.07363367025533,417.3005665174137,42891400
647,2024-08-01,413.93634033203125,424.20759683358074,409.94693801865395,417.58836350695543,30296400
648,2024-08-02,405.3819580078125,411.84243578824686,401.2635397070065,409.35152365396425,29437900
649,2024-08-05,392.1434020996094,397.9886011843394,382.6462104301077,386.2089217207,40709200
650,2024-08-06,396.56951904296875,402.5834388839359,395.4679791086585,396.9565662320286,24946500
651,2024-08-07,395.39849853515625,406.95985229689995,394.44581127033643,405.53083654236127,20650900
652,2024-08-08,399.6261291503906,402.7719931951355,396.89705256914755,399.37803127936854,20203000
653,2024-08-09,402.93072509765625,404.945278327108,399.1993542150353,400.9558760021183,19276700
654,2024-08-12,403.7147216796875,405.6498969215895,401.16426864795665,403.9628195165785,16762900
655,2024-08-13,410.8599548339844,411.79280513110314,406.4537347921751,406.47357171655057,19414300
656,2024-08-14,413.6882629394531,414.54173528870035,409.3118435327495,411.64393908583247,18267000
657,2024-08-15,418.5796203613281,418.6591414148161,415.22923848625584,417.35676799168647,20752100
658,2024-08-16,416.0345458984375,418.8878379189571,414.87134183677813,418.15215435686315,22775600
659,2024-08-19,419.07672119140625,419.2954420190991,414.03622098500824,416.52167114516885,15234000
660,2024-08-20,422.3276672363281,423.3814956474892,419.18608502114756,419.2457333961214,16387600
661,2024-08-21,421.67156982421875,423.9183962597862,419.2656405890008,421.6118911043651,16067300
662,2024-08-22,413.13153076171875,424.30613578026436,412.1969990352219,421.8902550651885,19361900
663,2024-08-23,414.36431884765625,416.8199448280934,409.69166039420327,414.5532154876874,18493800
664,2024-08-26,411.08349609375,414.85144695028356,408.9460150702165,413.94673947074824,13152800
665,2024-08-27,411.43145751953125,411.9484202096587,407.8623548739229,410.4571501735566,13492900
666,2024-08-28,408.2103576660156,412.58474406521935,404.939496621488,412.46544730687265,14882700
667,2024-08-29,410.71563720703125,419.59365733541364,408.2103145266043,412.52505209065583,17045200
668,2024-08-30,414.7122802734375,415.0602190186727,409.7314285183125,413.18123450252676,24308300
669,2024-09-03,407.0570983886719,417.43634095322227,404.66112073149435,415.47780496274754,20313600
670,2024-09-04,406.5202331542969,408.8466109265116,402.01659855552833,403.5476443909062,15135800
671,2024-09-05,406.01318359375,410.69576288507244,403.7663270914325,405.2476455783769,14195500
672,2024-09-06,399.36212158203125,408.2600144548305,398.4673353023376,406.6792718819864,19609500
673,2024-09-09,403.3587646484375,406.2717051556254,399.80953429314275,404.8699075277366,15295100
674,2024-09-10,411.7894287109375,413.9070069368657,405.32725776034073,405.82434783346355,19594300
675,2024-09-11,420.57794189453125,421.52239474938517,407.19625641616165,413.08181573237965,19266900
676,2024-09-12,424.514892578125,424.8827343519594,417.30708702498356,420.84636566939764,17418800
677,2024-09-13,428.083984375,429.3167579290349,422.98383586069434,423.35167762504557,15874600
678,2024-09-16,428.8296203613281,431.0068771042965,425.72778345078893,428.09393683099876,13834700
679,2024-09-17,432.6174621582031,439.27848092894993,429.75421863095636,437.6679140298658,18874200
680,2024-09-18,428.3027038574219,433.49232491922675,427.90503790639565,432.46832068384987,18898000
681,2024-09-19,436.1368408203125,438.93048428402824,434.3572500672092,438.66206659768085,21706600
682,2024-09-20,432.73675537109375,436.6836515284863,431.6928784161533,434.6754186759471,55167100
683,2024-09-23,430.9870300292969,433.9198431554934,427.88519293448667,431.75253779309,15128900
684,2024-09-24,426.6722717285156,430.82793711748263,423.62013164821116,430.47996802683457,17015800
685,2024-09-25,429.5951232910156,430.5992548420044,426.07574778788546,427.3283940093525,13396400
686,2024-09-26,428.7998046875,432.766573468399,426.6324994108163,432.5578041483432,14492000
687,2024-09-27,425.5289611816406,429.33668800604624,424.98217425530135,429.0085915782672,14896100
688,2024-09-30,427.7956848144531,427.9150119120048,422.8943842039572,425.7178520466358,16807300
689,2024-10-01,418.24163818359375,425.9863098334652,416.37257469880086,425.95648564338745,19092900
690,2024-10-02,414.7023620605469,420.3592494217051,414.2847930567838,420.12062555956777,16582300
691,2024-10-03,414.11578369140625,417.1082451347957,411.8788784861643,415.19943635003835,13686400
692,2024-10-04,413.6385498046875,417.30707662196244,412.55489718933603,415.80585503539044,19169700
693,2024-10-07,407.156494140625,414.6824138383572,406.61962843429865,413.57888857865095,20919800
694,2024-10-08,412.2964172363281,413.24090045920747,405.79450128292336,408.50859351504334,19229300
695,2024-10-09,415.0304260253906,417.9334453367463,411.8888131930908,413.4397317591671,14974300
696,2024-10-10,413.4198303222656,414.9210519137125,410.74548354781774,412.81339505205864,13848400
697,2024-10-11,413.89703369140625,414.70231708134946,410.84489374484957,413.7180885691892,14144900
698,2024-10-14,416.7006530761719,421.5721293976272,415.09005586184196,415.3386008817118,16653100
699,2024-10-15,416.3029479980469,420.02120204810905,412.84322081195853,419.7229298265709,18900200
700,2024-10-16,413.69818115234375,413.93677464609624,408.0910216693982,412.7537283462629,15508900
701,2024-10-17,414.2947082519531,420.0410676802283,413.17127995027164,419.9018679111856,14820000
702,2024-10-18,415.7263488769531,417.2076674979936,413.8374127793913,414.7122961104646,17145300
703,2024-10-21,416.3427429199219,416.5216880571269,411.3420182082338,413.6982202013397,14206100
704,2024-10-22,425.02191162109375,428.07402123533683,415.6070255834921,416.0543883901565,25482200
705,2024-10-23,422.1288757324219,428.5711433507003,420.0709156477079,428.35242251551375,19654400
706,2024-10-24,422.25811767578125,423.5008427798279,419.94166109145596,422.85460145374896,13581600
707,2024-10-25,425.658203125,430.0027653012564,424.0874119188817,424.2763085648032,16899100
708,2024-10-28,424.1072998046875,429.4261695906152,423.81897907057987,429.1478003666399,14882400
709,2024-10-29,429.43609619140625,430.64899709836675,423.32186444879665,425.5090727531412,17644100
710,2024-10-30,430.0127258300781,435.9479823564893,429.5852356603292,434.8941538571239,29749100
711,2024-10-31,403.9850769042969,413.7379809491165,403.93534969689097,412.9426186903331,53971000
712,2024-11-01,407.981689453125,413.0818383039077,405.12839737386855,406.6296190582037,24230400
713,2024-11-04,406.0827941894531,408.03140902561756,403.2096294840388,407.414991879503,19672300
714,2024-11-05,409.0653381347656,412.4853201284023,405.7050045203228,405.99332524640585,17626000
715,2024-11-06,417.7345886230469,418.0030366685823,408.13080518207255,410.0197716507701,26681800
716,2024-11-07,422.9540100097656,424.3657590257446,417.43632288625736,418.8281688837221,19901800
717,2024-11-08,420.08087158203125,424.01781631688647,419.3252849907069,422.84469107033385,16891400
718,2024-11-11,415.5772399902344,422.3376526429211,413.5789282483213,420.060971682132,24503300
719,2024-11-12,420.5679931640625,421.969790701444,414.77193671429194,415.81581365023004,19401200
720,2024-11-13,422.7253723144531,426.8313104637277,415.7760330857976,419.1860937392156,21502200
721,2024-11-14,424.4055480957031,425.6780973820496,417.5556327945319,422.526533184943,30246900
722,2024-11-15,412.5847473144531,420.3393400677491,411.23267692258383,417.3767027455775,28247600
723,2024-11-18,413.34033203125,415.9649517435253,409.7016291897124,412.4554971706168,24742000
724,2024-11-19,415.3584899902344,415.5076109291685,409.154785870871,410.7057043157201,18133500
725,2024-11-20,413.0718688964844,414.86141123218795,408.19044109637775,414.4438422518667,19191700
726,2024-11-21,411.2887268066406,418.1722655525636,408.7186214344056,417.8933391524707,20780200
727,2024-11-22,415.40289306640625,415.80135498920845,409.48564079067086,409.79445106089474,24814600
728,2024-11-25,417.1860656738281,419.46727321033643,413.2611532266888,416.7776323033626,27691100
729,2024-11-26,426.350830078125,427.396826920373,417.24585120009374,417.98300734363517,23458900
730,2024-11-27,421.3699645996094,425.59374633298364,420.4036784238945,423.48184026594765,18332400
731,2024-11-29,421.83819580078125,423.25277076525435,416.1998692026867,418.4811073183322,16271900
732,2024-12-02,429.3293762207031,431.3416287639885,419.6963985253484,419.95541246483856,20207200
733,2024-12-03,429.5485534667969,430.8136785324232,426.10178307894205,428.19374634076934,18302000
734,2024-12-04,435.7447204589844,437.98610309109085,430.973057365549,431.3715193088951,26009400
735,2024-12-05,440.9248046875,442.9570002031869,434.4995257845279,436.2428234590915,21697800
736,2024-12-06,441.87115478515625,444.3914637865622,440.0780304611881,440.605999369761,18821000
737,2024-12-09,444.311767578125,446.61291802797285,438.8129196876974,440.904882933204,19144400
738,2024-12-10,441.6320495605469,447.89796761162455,439.9086948512907,442.6880177694449,18469500
739,2024-12-11,447.2704162597656,448.6252234428676,442.34933339299914,442.34933339299914,19200200
740,2024-12-12,447.83819580078125,454.4129240722559,447.389907127457,447.389907127457,20834800
741,2024-12-13,445.5569763183594,449.7010474581427,443.8734464678006,446.722508676707,20177800
742,2024-12-16,449.86041259765625,450.4481492573408,443.57458224663304,445.55695084461104,23598800
743,2024-12-17,452.7194519042969,453.5462901057899,447.84819595840975,449.2826833242326,22733500
744,2024-12-18,435.71484375,450.9163784238889,435.34623528561843,449.59148560028365,24444500
745,2024-12-19,435.356201171875,441.4826409757379,434.64892893973837,439.92861811038824,22963700
746,2024-12-20,434.9278869628906,442.04052591747404,426.98840977197597,431.4512325197303,64263700
747,2024-12-23,433.5830383300781,435.97384050264867,431.1722932989543,435.06732205874545,19152500
748,2024-12-24,437.64739990234375,437.91638528778583,432.52710135873434,432.98533109593694,7164500
749,2024-12-26,436.43206787109375,439.2512462781778,434.9577555797017,437.3983540840164,8194200
750,2024-12-27,428.881103515625,433.5531436249425,424.71711987555517,432.9355230391817,18117700
751,2024-12-30,423.2029113769531,425.91249514442245,420.2841404099869,424.42821148968693,13158700
752,2024-12-31,419.88568115234375,425.09566152109494,419.0489019483089,424.4680695178944,13246500
753,2025-01-02,416.97686767578125,424.43820240788705,413.2611726539346,423.90026204092493,16896500
754,2025-01-03,421.7286071777344,422.40599553232005,417.93320162542307,419.4672816518615,16662900
755,2025-01-06,426.21136474609375,432.6565862275622,423.85044657634234,426.3607841744266,20573600
756,2025-01-07,420.7523498535156,429.00063686122985,419.18835553907815,427.356962317073,18139100
757,2025-01-08,422.9339599609375,425.3347334633813,419.9255373117582,421.8381668103431,15054600
758,2025-01-10,417.345458984375,423.0833778600729,413.4304875422897,423.0036976315441,20201100
759,2025-01-13,415.5921936035156,416.8971739621178,410.71096634455273,413.6496498082875,17604800
760,2025-01-14,414.0780334472656,418.13242259689986,409.1469793562449,416.2098216251219,16935900
761,2025-01-15,424.67724609375,426.51019531397225,416.6680304830878,417.5247525233758,19637800
762,2025-01-16,422.953857421875,427.8450559110229,422.76461308505725,427.0581034768278,15300000
763,2025-01-17,427.3868408203125,432.81597982276594,426.53014915865293,432.4274589059452,26197500
764,2025-01-21,426.85888671875,429.2496888722742,423.9699995165458,428.55238804454143,26085700
765,2025-01-22,444.4910888671875,445.5569677171093,434.33014218783535,435.8841650351672,27803800
766,2025-01-23,444.9991149902344,445.03897030447143,439.8090775364838,440.30716256200645,18389300
767,2025-01-24,442.3592834472656,444.9393603072831,439.70946738545626,443.4550766157881,15549500
768,2025-01-27,432.8956604003906,433.5332238334213,421.8780219291722,422.3860783898249,35647800
769,2025-01-28,445.4872741699219,446.66274757404807,429.72785612913765,432.93552501884864,23491700
770,2025-01-29,440.6358947753906,445.16848684550723,438.7132938317083,444.97921209968376,23581400
771,2025-01-30,413.4006042480469,421.24045777086803,411.57762641112805,417.1661258658952,54586300
772,2025-01-31,413.4703369140625,419.0787791378778,413.32091748728266,417.3753368711932,34223400
773,2025-02-03,409.3462219238281,413.819015846871,407.09486781879804,410.02361028085903,25679100
774,2025-02-04,410.7906494140625,412.3347312724244,408.1707172498281,411.1094311345796,20532100
775,2025-02-05,411.7071228027344,412.2450327338191,408.828176805576,410.77072053658367,16316700
776,2025-02-06,414.2274475097656,416.59833715024297,412.41441067873023,412.41441067873023,16309800
777,2025-02-07,408.1806945800781,417.0466023053385,406.5370200109021,414.8849302333569,22886800
778,2025-02-10,410.6412048339844,413.86878595463395,409.3461959746536,412.12548842823685,20817900
779,2025-02-11,409.86419677734375,410.91016314142485,407.73237833536206,408.07110289586285,18140600
780,2025-02-12,407.473388671875,409.1768308737253,402.82126135721137,405.6503805324544,19121700
781,2025-02-13,408.9676513671875,409.4258810673793,404.8036375500993,405.4412009596675,23891700
782,2025-02-14,406.86572265625,407.3438952203064,404.3255012113121,406.22818963820515,22758500
783,2025-02-18,408.07110595703125,409.0274206742818,404.943117468385,406.43737251439387,21423100
784,2025-02-19,413.1814270019531,413.8986706302125,406.0887013451084,406.3178313932664,24114200
785,2025-02-20,415.3674621582031,418.5416276159257,411.78404435480104,414.52900508229465,23508700
786,2025-02-21,407.4619445800781,417.28390907488637,407.14255413255484,416.57521868274245,27524800
787,2025-02-24,403.2596740722656,408.6198287275297,398.58825743588903,407.7614192904554,26443700
788,2025-02-25,397.17083740234375,401.18349019975926,395.9730546936776,400.3649855487621,29387400
789,2025-02-26,398.99749755859375,402.860400830509,393.5275288045757,397.28064827533655,19619000
790,2025-02-27,391.8106994628906,404.9964840093174,391.45137377356565,400.53467393026557,21127400
791,2025-02-28,396.26251220703125,396.9013540385077,385.86162375466716,391.94046026830176,32845700
792,2025-03-03,387.778076171875,398.0891633417286,385.4523593369203,398.0891633417286,23007700
793,2025-03-04,387.8978576660156,391.86058386063223,380.30181761040467,382.6974135187692,29342900
794,2025-03-05,400.2851257324219,400.9339589862258,388.09750890861034,388.62653647287385,23433100
795,2025-03-06,396.1627197265625,401.4130601425524,391.9604125552081,393.557486671848,23304600
796,2025-03-07,392.5892639160156,394.07652376953155,384.83351327034705,391.601087821307,22034100
797,2025-03-10,379.46337890625,385.69193466137494,376.5287638766263,385.1329632711281,32840100
798,2025-03-11,379.7528381347656,385.29265558349334,376.2193166501511,378.30548307291184,30380200
799,2025-03-12,382.5676574707031,384.5140963348653,378.2555969008229,382.2482670126177,24253600
800,2025-03-13,378.0758972167969,384.6139126915579,376.75833925298997,382.4578672121625,20473000
801,2025-03-14,387.84796142578125,389.51491455417886,378.81455773398244,379.0840519928303,19952800
802,2025-03-17,387.98773193359375,391.99036302361236,384.8634626840814,385.9913968692823,22474300
803,2025-03-18,382.81719970703125,386.6601507855219,380.4016513456866,386.36071271152235,19486900
804,2025-03-19,387.1093444824219,388.9659214939022,383.29633715100766,384.8235322758774,19185500
805,2025-03-20,386.131103515625,391.07204471614995,382.5776297310475,385.0331131975468,18470500
806,2025-03-21,390.54302978515625,391.0221306945889,382.09851071654674,382.5177544739553,39675900
807,2025-03-24,392.35968017578125,394.67543616141086,389.09568331150246,394.67543616141086,21004500
808,2025-03-25,394.4358825683594,395.63366532055824,391.9205113732519,393.19816458592396,15775000
809,2025-03-26,389.2554016113281,394.5856126855185,387.85797313035886,394.27618318122023,16108400
810,2025-03-27,389.8642578125,391.5212195564284,386.6900923994873,389.4151007040484,13766800
811,2025-03-28,378.1058349609375,388.4169222438939,376.2392666189567,387.36882809704144,21632000
812,2025-03-31,374.7021179199219,376.3790320336197,366.5670283067677,371.8573344110368,35184700
813,2025-04-01,381.4896545410156,382.1484487727996,372.54608191207893,373.96346276032,19689500
814,2025-04-02,381.43975830078125,384.3743428432238,375.92985398533636,377.2773862564683,16092600
815,2025-04-03,372.42626953125,376.788287190408,368.67318036225987,374.10321411915555,30198000
816,2025-04-04,359.18060302734375,373.9035742050073,358.8212773354498,363.4627502923482,49209900
817,2025-04-07,357.2042236328125,370.32015981776436,344.1581969485817,350.2370336524557,50425000
818,2025-04-08,353.9102783203125,372.9652928837084,349.6081786868937,367.585185716996,35868900
819,2025-04-09,389.7744140625,392.50941370351666,352.45294739016697,352.8921435234206,50199700
820,2025-04-10,380.65118408203125,383.19649903483815,367.12599611378243,381.3598744812396,38024400
821,2025-04-11,387.7381896972656,389.3352333779351,378.19571053548395,379.9425037151649,23839200
822,2025-04-14,387.0993347167969,393.92679674338564,383.5059256339463,392.4994245329486,19251200
823,2025-04-15,385.0231628417969,391.17187833074144,383.4560325474498,387.79806728846995,17199900
824,2025-04-16,370.92901611328125,380.9106912763521,367.32564600100716,379.97244183574617,21967800
825,2025-04-17,367.1060485839844,373.6340726815441,366.2176953329466,373.0651098854367,20943700
826,2025-04-21,358.4619140625,363.8121077971333,355.01825440362086,362.1551460624454,20807300
827,2025-04-22,366.1478271484375,367.09606804173376,359.20055908423666,362.7141283475077,19485000
828,2025-04-23,373.7039489746094,379.6929540391626,372.33643389707953,375.3708716590499,20545500
829,2025-04-24,386.59027099609375,387.7381880213899,374.5024768665421,375.01155205300716,22232300
830,2025-04-25,391.1319580078125,391.44138750936105,383.8952433175299,386.29083932956814,18973200
831,2025-04-28,390.4432067871094,392.0202980494585,385.9315006090283,391.241728610284,16579400
832,2025-04-29,393.31793212890625,394.3759872470841,389.66463540586307,390.5829324517716,14974000
833,2025-04-30,394.53570556640625,395.93313400867555,383.73552563819743,389.58477271143016,36461100
834,2025-05-01,424.6204528808594,436.1892106723326,424.12136912560175,430.3199808366381,58938100
835,2025-05-02,434.48236083984375,438.63474141621873,429.20204608174254,430.948839257634,30757400
836,2025-05-05,435.3707275390625,438.6946118778074,431.3181395047298,432.07675654489867,20136100
837,2025-05-06,432.5159606933594,436.92787448428356,430.3798980651205,431.408009380462,15104200
838,2025-05-07,432.555908203125,437.3171563878889,430.319992206568,433.04500054847074,23295300
839,2025-05-08,437.3670654296875,442.85698666150637,434.86165526525525,437.12748451655574,23491300
840,2025-05-09,437.9260559082031,439.93235195021686,435.08127232610667,439.19371771814804,15324200
841,2025-05-12,448.4367370605469,448.5465208630377,438.9740982732109,445.12281367736733,22821900
842,2025-05-13,448.3169860839844,449.8441812103938,444.54388351816056,446.9594623818115,23618800
843,2025-05-14,452.1099853515625,453.0682176126866,447.3187935842875,447.3187935842875,19902800
844,2025-05-15,453.1300048828125,456.19000244140625,450.42999267578125,450.7699890136719,21992300
845,2025-05-16,454.2699890136719,454.3599853515625,448.7300109863281,452.04998779296875,23849800
846,2025-05-19,458.8699951171875,459.5899963378906,450.79998779296875,450.8800048828125,21336500
847,2025-05-20,458.1700134277344,458.3399963378906,454.32000732421875,455.5899963378906,15441800
848,2025-05-21,452.57000732421875,457.7799987792969,451.80999755859375,454.57000732421875,19216900
849,2025-05-22,454.8599853515625,460.25,453.8999938964844,454.95001220703125,18025600
850,2025-05-23,450.17999267578125,453.69000244140625,448.9100036621094,449.9800109863281,16883500
851,2025-05-27,460.69000244140625,460.95001220703125,456.1199951171875,456.4800109863281,20974300
852,2025-05-28,457.3599853515625,462.5199890136719,456.92999267578125,461.2200012207031,17086300
853,2025-05-29,458.67999267578125,461.7200012207031,455.30999755859375,461.54998779296875,13982200
854,2025-05-30,460.3599853515625,461.67999267578125,455.5400085449219,459.7200012207031,34760500
